"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","GFCF","TOT","MLN_USD","A","1994",38708.403,"E"
"CZE","GFCF","TOT","MLN_USD","A","1995",48340.695,
"CZE","GFCF","TOT","MLN_USD","A","1996",52156.669,
"CZE","GFCF","TOT","MLN_USD","A","1997",49784.192,
"CZE","GFCF","TOT","MLN_USD","A","1998",47836.245,
"CZE","GFCF","TOT","MLN_USD","A","1999",47606.321,
"CZE","GFCF","TOT","MLN_USD","A","2000",51935.261,
"CZE","GFCF","TOT","MLN_USD","A","2001",56004.827,
"CZE","GFCF","TOT","MLN_USD","A","2002",55405.879,
"CZE","GFCF","TOT","MLN_USD","A","2003",58538.17,
"CZE","GFCF","TOT","MLN_USD","A","2004",61407.81,
"CZE","GFCF","TOT","MLN_USD","A","2005",64952.753,
"CZE","GFCF","TOT","MLN_USD","A","2006",69673.548,
"CZE","GFCF","TOT","MLN_USD","A","2007",81022.574,
"CZE","GFCF","TOT","MLN_USD","A","2008",84967.766,
"CZE","GFCF","TOT","MLN_USD","A","2009",80066.226,
"CZE","GFCF","TOT","MLN_USD","A","2010",79287.35,
"CZE","GFCF","TOT","MLN_USD","A","2011",81442.051,
"CZE","GFCF","TOT","MLN_USD","A","2012",80425.195,
"CZE","GFCF","TOT","MLN_USD","A","2013",82173.622,
"CZE","GFCF","TOT","MLN_USD","A","2014",86905.752,
"CZE","GFCF","TOT","MLN_USD","A","2015",94874.549,
"CZE","GFCF","TOT","MLN_USD","A","2016",95136.32,
"CZE","GFCF","TOT","MLN_USD","A","2017",102487.598,
"CZE","GFCF","TOT","MLN_USD","A","2018",115024.109,
"CZE","GFCF","TOT","MLN_USD","A","2019",123793.454,
"CZE","GFCF","TOT","MLN_USD","A","2020",116508.229,
"CZE","GFCF","TOT","MLN_USD","A","2021",122362.684,
"DNK","GFCF","TOT","AGRWTH","A","1967",8.508749,
"DNK","GFCF","TOT","AGRWTH","A","1968",4.895731,
"DNK","GFCF","TOT","AGRWTH","A","1969",12.541171,
"DNK","GFCF","TOT","AGRWTH","A","1970",2.961727,
"DNK","GFCF","TOT","AGRWTH","A","1971",0.785719,
"DNK","GFCF","TOT","AGRWTH","A","1972",9.76736,
"DNK","GFCF","TOT","AGRWTH","A","1973",5.333582,
"DNK","GFCF","TOT","AGRWTH","A","1974",-7.162604,
"DNK","GFCF","TOT","AGRWTH","A","1975",-9.597098,
"DNK","GFCF","TOT","AGRWTH","A","1976",16.682116,
"DNK","GFCF","TOT","AGRWTH","A","1977",-0.592839,
"DNK","GFCF","TOT","AGRWTH","A","1978",2.053226,
"DNK","GFCF","TOT","AGRWTH","A","1979",0.592829,
"DNK","GFCF","TOT","AGRWTH","A","1980",-9.301334,
"DNK","GFCF","TOT","AGRWTH","A","1981",-16.744965,
"DNK","GFCF","TOT","AGRWTH","A","1982",8.298586,
"DNK","GFCF","TOT","AGRWTH","A","1983",4.406959,
"DNK","GFCF","TOT","AGRWTH","A","1984",10.348693,
"DNK","GFCF","TOT","AGRWTH","A","1985",13.872601,
"DNK","GFCF","TOT","AGRWTH","A","1986",18.260907,
"DNK","GFCF","TOT","AGRWTH","A","1987",3.134348,
"DNK","GFCF","TOT","AGRWTH","A","1988",-5.679767,
"DNK","GFCF","TOT","AGRWTH","A","1989",2.070884,
"DNK","GFCF","TOT","AGRWTH","A","1990",-0.242435,
"DNK","GFCF","TOT","AGRWTH","A","1991",-2.325443,
"DNK","GFCF","TOT","AGRWTH","A","1992",-0.51329,
"DNK","GFCF","TOT","AGRWTH","A","1993",-2.643269,
"DNK","GFCF","TOT","AGRWTH","A","1994",6.86022,
"DNK","GFCF","TOT","AGRWTH","A","1995",10.565556,
"DNK","GFCF","TOT","AGRWTH","A","1996",5.317903,
"DNK","GFCF","TOT","AGRWTH","A","1997",10.207654,
"DNK","GFCF","TOT","AGRWTH","A","1998",6.645922,
"DNK","GFCF","TOT","AGRWTH","A","1999",-0.261183,
"DNK","GFCF","TOT","AGRWTH","A","2000",8.166295,
"DNK","GFCF","TOT","AGRWTH","A","2001",-0.466959,
"DNK","GFCF","TOT","AGRWTH","A","2002",-2.293309,
"DNK","GFCF","TOT","AGRWTH","A","2003",1.638306,
"DNK","GFCF","TOT","AGRWTH","A","2004",3.517025,
"DNK","GFCF","TOT","AGRWTH","A","2005",5.942638,
"DNK","GFCF","TOT","AGRWTH","A","2006",13.668675,
"DNK","GFCF","TOT","AGRWTH","A","2007",0.690468,
"DNK","GFCF","TOT","AGRWTH","A","2008",-2.496593,
"DNK","GFCF","TOT","AGRWTH","A","2009",-12.967414,
"DNK","GFCF","TOT","AGRWTH","A","2010",-5.746745,
"DNK","GFCF","TOT","AGRWTH","A","2011",0.388453,
"DNK","GFCF","TOT","AGRWTH","A","2012",3.733303,
"DNK","GFCF","TOT","AGRWTH","A","2013",2.732766,
"DNK","GFCF","TOT","AGRWTH","A","2014",3.111213,
"DNK","GFCF","TOT","AGRWTH","A","2015",5.518389,
"DNK","GFCF","TOT","AGRWTH","A","2016",7.905881,
"DNK","GFCF","TOT","AGRWTH","A","2017",4.011374,
"DNK","GFCF","TOT","AGRWTH","A","2018",4.166444,
"DNK","GFCF","TOT","AGRWTH","A","2019",0.106549,
"DNK","GFCF","TOT","AGRWTH","A","2020",5.134373,
"DNK","GFCF","TOT","AGRWTH","A","2021",5.639874,
"DNK","GFCF","TOT","MLN_USD","A","1966",4083.391,
"DNK","GFCF","TOT","MLN_USD","A","1967",4393.971,
"DNK","GFCF","TOT","MLN_USD","A","1968",4678.772,
"DNK","GFCF","TOT","MLN_USD","A","1969",5539.343,
"DNK","GFCF","TOT","MLN_USD","A","1970",5290.568,
"DNK","GFCF","TOT","MLN_USD","A","1971",5601.596,
"DNK","GFCF","TOT","MLN_USD","A","1972",6352.276,
"DNK","GFCF","TOT","MLN_USD","A","1973",6943.138,
"DNK","GFCF","TOT","MLN_USD","A","1974",7230.007,
"DNK","GFCF","TOT","MLN_USD","A","1975",6999.183,
"DNK","GFCF","TOT","MLN_USD","A","1976",8475.629,
"DNK","GFCF","TOT","MLN_USD","A","1977",8883.443,
"DNK","GFCF","TOT","MLN_USD","A","1978",9539.112,
"DNK","GFCF","TOT","MLN_USD","A","1979",10420.27,
"DNK","GFCF","TOT","MLN_USD","A","1980",10353.397,
"DNK","GFCF","TOT","MLN_USD","A","1981",9479.043,
"DNK","GFCF","TOT","MLN_USD","A","1982",10835.663,
"DNK","GFCF","TOT","MLN_USD","A","1983",11711.341,
"DNK","GFCF","TOT","MLN_USD","A","1984",13254.63,
"DNK","GFCF","TOT","MLN_USD","A","1985",15461.617,
"DNK","GFCF","TOT","MLN_USD","A","1986",18080.426,
"DNK","GFCF","TOT","MLN_USD","A","1987",18405.589,
"DNK","GFCF","TOT","MLN_USD","A","1988",17746.511,
"DNK","GFCF","TOT","MLN_USD","A","1989",18492.769,
"DNK","GFCF","TOT","MLN_USD","A","1990",19138.34,
"DNK","GFCF","TOT","MLN_USD","A","1991",19235.111,
"DNK","GFCF","TOT","MLN_USD","A","1992",19145.654,
"DNK","GFCF","TOT","MLN_USD","A","1993",18945.241,
"DNK","GFCF","TOT","MLN_USD","A","1994",20654.555,
"DNK","GFCF","TOT","MLN_USD","A","1995",23119.599,
"DNK","GFCF","TOT","MLN_USD","A","1996",24490.09,
"DNK","GFCF","TOT","MLN_USD","A","1997",27423.098,
"DNK","GFCF","TOT","MLN_USD","A","1998",29529.146,
"DNK","GFCF","TOT","MLN_USD","A","1999",29674.182,
"DNK","GFCF","TOT","MLN_USD","A","2000",32911.68,
"DNK","GFCF","TOT","MLN_USD","A","2001",33605.684,
"DNK","GFCF","TOT","MLN_USD","A","2002",33996.525,
"DNK","GFCF","TOT","MLN_USD","A","2003",34389.892,
"DNK","GFCF","TOT","MLN_USD","A","2004",36783.314,
"DNK","GFCF","TOT","MLN_USD","A","2005",39186.511,
"DNK","GFCF","TOT","MLN_USD","A","2006",47242.976,
"DNK","GFCF","TOT","MLN_USD","A","2007",50090.586,
"DNK","GFCF","TOT","MLN_USD","A","2008",52029.409,
"DNK","GFCF","TOT","MLN_USD","A","2009",44927.071,
"DNK","GFCF","TOT","MLN_USD","A","2010",43213.341,
"DNK","GFCF","TOT","MLN_USD","A","2011",44914.784,
"DNK","GFCF","TOT","MLN_USD","A","2012",47042.76,
"DNK","GFCF","TOT","MLN_USD","A","2013",49987.402,
"DNK","GFCF","TOT","MLN_USD","A","2014",51805.228,
"DNK","GFCF","TOT","MLN_USD","A","2015",55333.305,
"DNK","GFCF","TOT","MLN_USD","A","2016",62594.756,
"DNK","GFCF","TOT","MLN_USD","A","2017",67737.643,
"DNK","GFCF","TOT","MLN_USD","A","2018",72359.596,
"DNK","GFCF","TOT","MLN_USD","A","2019",72704.636,
"DNK","GFCF","TOT","MLN_USD","A","2020",78552.625,
"DNK","GFCF","TOT","MLN_USD","A","2021",86228.307,
"FIN","GFCF","TOT","AGRWTH","A","1971",3.638217,"E"
"FIN","GFCF","TOT","AGRWTH","A","1972",6.556499,"E"
"FIN","GFCF","TOT","AGRWTH","A","1973",8.507016,"E"
"FIN","GFCF","TOT","AGRWTH","A","1974",3.18083,"E"
"FIN","GFCF","TOT","AGRWTH","A","1975",5.975906,"E"
"FIN","GFCF","TOT","AGRWTH","A","1976",-7.316813,"E"
"FIN","GFCF","TOT","AGRWTH","A","1977",-3.405555,"E"
"FIN","GFCF","TOT","AGRWTH","A","1978",-7.659727,"E"
"FIN","GFCF","TOT","AGRWTH","A","1979",4.050649,"E"
"FIN","GFCF","TOT","AGRWTH","A","1980",10.797218,
"FIN","GFCF","TOT","AGRWTH","A","1981",2.641982,
"FIN","GFCF","TOT","AGRWTH","A","1982",6.150854,
"FIN","GFCF","TOT","AGRWTH","A","1983",4.0809,
"FIN","GFCF","TOT","AGRWTH","A","1984",-0.617817,
"FIN","GFCF","TOT","AGRWTH","A","1985",4.98715,
"FIN","GFCF","TOT","AGRWTH","A","1986",1.918624,
"FIN","GFCF","TOT","AGRWTH","A","1987",5.68322,
"FIN","GFCF","TOT","AGRWTH","A","1988",10.81355,
"FIN","GFCF","TOT","AGRWTH","A","1989",11.731611,
"FIN","GFCF","TOT","AGRWTH","A","1990",-3.576832,
"FIN","GFCF","TOT","AGRWTH","A","1991",-16.914053,
"FIN","GFCF","TOT","AGRWTH","A","1992",-13.750077,
"FIN","GFCF","TOT","AGRWTH","A","1993",-12.5175,
"FIN","GFCF","TOT","AGRWTH","A","1994",0.845302,
"FIN","GFCF","TOT","AGRWTH","A","1995",12.536621,
"FIN","GFCF","TOT","AGRWTH","A","1996",10.0047,
"FIN","GFCF","TOT","AGRWTH","A","1997",10.882856,
"FIN","GFCF","TOT","AGRWTH","A","1998",10.67141,
"FIN","GFCF","TOT","AGRWTH","A","1999",4.534619,
"FIN","GFCF","TOT","AGRWTH","A","2000",6.218612,
"FIN","GFCF","TOT","AGRWTH","A","2001",1.763358,
"FIN","GFCF","TOT","AGRWTH","A","2002",-2.953586,
"FIN","GFCF","TOT","AGRWTH","A","2003",2.796776,
"FIN","GFCF","TOT","AGRWTH","A","2004",4.661994,
"FIN","GFCF","TOT","AGRWTH","A","2005",3.251073,
"FIN","GFCF","TOT","AGRWTH","A","2006",1.35667,
"FIN","GFCF","TOT","AGRWTH","A","2007",10.298074,
"FIN","GFCF","TOT","AGRWTH","A","2008",0.633322,
"FIN","GFCF","TOT","AGRWTH","A","2009",-12.029708,
"FIN","GFCF","TOT","AGRWTH","A","2010",2.303932,
"FIN","GFCF","TOT","AGRWTH","A","2011",3.885161,
"FIN","GFCF","TOT","AGRWTH","A","2012",-0.284305,
"FIN","GFCF","TOT","AGRWTH","A","2013",-4.607966,
"FIN","GFCF","TOT","AGRWTH","A","2014",-1.832886,
"FIN","GFCF","TOT","AGRWTH","A","2015",0.467896,
"FIN","GFCF","TOT","AGRWTH","A","2016",8.984558,
"FIN","GFCF","TOT","AGRWTH","A","2017",4.75986,
"FIN","GFCF","TOT","AGRWTH","A","2018",3.595058,
"FIN","GFCF","TOT","AGRWTH","A","2019",-1.482696,
"FIN","GFCF","TOT","AGRWTH","A","2020",-0.323185,
"FIN","GFCF","TOT","AGRWTH","A","2021",1.208679,
"FIN","GFCF","TOT","MLN_USD","A","1970",4347.245,"E"
"FIN","GFCF","TOT","MLN_USD","A","1971",4895.196,"E"
"FIN","GFCF","TOT","MLN_USD","A","1972",5587.931,"E"
"FIN","GFCF","TOT","MLN_USD","A","1973",6511.242,"E"
"FIN","GFCF","TOT","MLN_USD","A","1974",7598.217,"E"
"FIN","GFCF","TOT","MLN_USD","A","1975",8901.756,"E"
"FIN","GFCF","TOT","MLN_USD","A","1976",8419.513,"E"
"FIN","GFCF","TOT","MLN_USD","A","1977",8749.995,"E"
"FIN","GFCF","TOT","MLN_USD","A","1978",8548.154,"E"
"FIN","GFCF","TOT","MLN_USD","A","1979",9658.345,"E"
"FIN","GFCF","TOT","MLN_USD","A","1980",12024.146,
"FIN","GFCF","TOT","MLN_USD","A","1981",13239.171,
"FIN","GFCF","TOT","MLN_USD","A","1982",14650.642,
"FIN","GFCF","TOT","MLN_USD","A","1983",15915.005,
"FIN","GFCF","TOT","MLN_USD","A","1984",16122.01,
"FIN","GFCF","TOT","MLN_USD","A","1985",17438.311,
"FIN","GFCF","TOT","MLN_USD","A","1986",17923.603,
"FIN","GFCF","TOT","MLN_USD","A","1987",19594.537,
"FIN","GFCF","TOT","MLN_USD","A","1988",22339.784,
"FIN","GFCF","TOT","MLN_USD","A","1989",26460.306,
"FIN","GFCF","TOT","MLN_USD","A","1990",26840.746,
"FIN","GFCF","TOT","MLN_USD","A","1991",22767.513,
"FIN","GFCF","TOT","MLN_USD","A","1992",19343.874,
"FIN","GFCF","TOT","MLN_USD","A","1993",16948.458,
"FIN","GFCF","TOT","MLN_USD","A","1994",17529.001,
"FIN","GFCF","TOT","MLN_USD","A","1995",19277.384,
"FIN","GFCF","TOT","MLN_USD","A","1996",21100.251,
"FIN","GFCF","TOT","MLN_USD","A","1997",23929.137,
"FIN","GFCF","TOT","MLN_USD","A","1998",26985.707,
"FIN","GFCF","TOT","MLN_USD","A","1999",28713.656,
"FIN","GFCF","TOT","MLN_USD","A","2000",31967.557,
"FIN","GFCF","TOT","MLN_USD","A","2001",32987.065,
"FIN","GFCF","TOT","MLN_USD","A","2002",32136.011,
"FIN","GFCF","TOT","MLN_USD","A","2003",32989.967,
"FIN","GFCF","TOT","MLN_USD","A","2004",36308.69,
"FIN","GFCF","TOT","MLN_USD","A","2005",38535.907,
"FIN","GFCF","TOT","MLN_USD","A","2006",41304.959,
"FIN","GFCF","TOT","MLN_USD","A","2007",48419.15,
"FIN","GFCF","TOT","MLN_USD","A","2008",52167.208,
"FIN","GFCF","TOT","MLN_USD","A","2009",46536.43,
"FIN","GFCF","TOT","MLN_USD","A","2010",46585.361,
"FIN","GFCF","TOT","MLN_USD","A","2011",49862.62,
"FIN","GFCF","TOT","MLN_USD","A","2012",51067.948,
"FIN","GFCF","TOT","MLN_USD","A","2013",49667.689,
"FIN","GFCF","TOT","MLN_USD","A","2014",48968.834,
"FIN","GFCF","TOT","MLN_USD","A","2015",49437.753,
"FIN","GFCF","TOT","MLN_USD","A","2016",56163.353,
"FIN","GFCF","TOT","MLN_USD","A","2017",61180.559,
"FIN","GFCF","TOT","MLN_USD","A","2018",65807.618,
"FIN","GFCF","TOT","MLN_USD","A","2019",66172.775,
"FIN","GFCF","TOT","MLN_USD","A","2020",68112.04,
"FIN","GFCF","TOT","MLN_USD","A","2021",72172.165,
"FRA","GFCF","TOT","AGRWTH","A","1951",9.584727,
"FRA","GFCF","TOT","AGRWTH","A","1952",0.903376,
"FRA","GFCF","TOT","AGRWTH","A","1953",4.608155,
"FRA","GFCF","TOT","AGRWTH","A","1954",8.990676,
"FRA","GFCF","TOT","AGRWTH","A","1955",10.615711,
"FRA","GFCF","TOT","AGRWTH","A","1956",7.711415,
"FRA","GFCF","TOT","AGRWTH","A","1957",9.796908,
"FRA","GFCF","TOT","AGRWTH","A","1958",5.000179,
"FRA","GFCF","TOT","AGRWTH","A","1959",4.562038,
"FRA","GFCF","TOT","AGRWTH","A","1960",6.74884,
"FRA","GFCF","TOT","AGRWTH","A","1961",11.626107,
"FRA","GFCF","TOT","AGRWTH","A","1962",6.625132,
"FRA","GFCF","TOT","AGRWTH","A","1963",8.484828,
"FRA","GFCF","TOT","AGRWTH","A","1964",10.259524,
"FRA","GFCF","TOT","AGRWTH","A","1965",5.708094,
"FRA","GFCF","TOT","AGRWTH","A","1966",7.61908,
"FRA","GFCF","TOT","AGRWTH","A","1967",7.567537,
"FRA","GFCF","TOT","AGRWTH","A","1968",5.63186,
"FRA","GFCF","TOT","AGRWTH","A","1969",7.776069,
"FRA","GFCF","TOT","AGRWTH","A","1970",5.305768,
"FRA","GFCF","TOT","AGRWTH","A","1971",6.879775,
"FRA","GFCF","TOT","AGRWTH","A","1972",5.988095,
"FRA","GFCF","TOT","AGRWTH","A","1973",6.935269,
"FRA","GFCF","TOT","AGRWTH","A","1974",2.432006,
"FRA","GFCF","TOT","AGRWTH","A","1975",-4.913151,
"FRA","GFCF","TOT","AGRWTH","A","1976",2.22258,
"FRA","GFCF","TOT","AGRWTH","A","1977",-0.666141,
"FRA","GFCF","TOT","AGRWTH","A","1978",2.799627,
"FRA","GFCF","TOT","AGRWTH","A","1979",2.983054,
"FRA","GFCF","TOT","AGRWTH","A","1980",3.067308,
"FRA","GFCF","TOT","AGRWTH","A","1981",-0.960308,
"FRA","GFCF","TOT","AGRWTH","A","1982",-0.890921,
"FRA","GFCF","TOT","AGRWTH","A","1983",-3.028092,
"FRA","GFCF","TOT","AGRWTH","A","1984",-0.836886,
"FRA","GFCF","TOT","AGRWTH","A","1985",2.307425,
"FRA","GFCF","TOT","AGRWTH","A","1986",4.184045,
"FRA","GFCF","TOT","AGRWTH","A","1987",5.156986,
"FRA","GFCF","TOT","AGRWTH","A","1988",8.687545,
"FRA","GFCF","TOT","AGRWTH","A","1989",7.365232,
"FRA","GFCF","TOT","AGRWTH","A","1990",4.608864,
"FRA","GFCF","TOT","AGRWTH","A","1991",-0.53423,
"FRA","GFCF","TOT","AGRWTH","A","1992",-1.487038,
"FRA","GFCF","TOT","AGRWTH","A","1993",-5.437919,
"FRA","GFCF","TOT","AGRWTH","A","1994",1.555463,
"FRA","GFCF","TOT","AGRWTH","A","1995",1.329405,
"FRA","GFCF","TOT","AGRWTH","A","1996",0.751684,
"FRA","GFCF","TOT","AGRWTH","A","1997",0.78876,
"FRA","GFCF","TOT","AGRWTH","A","1998",6.409821,
"FRA","GFCF","TOT","AGRWTH","A","1999",7.841027,
"FRA","GFCF","TOT","AGRWTH","A","2000",6.647157,
"FRA","GFCF","TOT","AGRWTH","A","2001",2.274688,
"FRA","GFCF","TOT","AGRWTH","A","2002",-0.917374,
"FRA","GFCF","TOT","AGRWTH","A","2003",1.919072,
"FRA","GFCF","TOT","AGRWTH","A","2004",3.48013,
"FRA","GFCF","TOT","AGRWTH","A","2005",2.899522,
"FRA","GFCF","TOT","AGRWTH","A","2006",3.645481,
"FRA","GFCF","TOT","AGRWTH","A","2007",5.534484,
"FRA","GFCF","TOT","AGRWTH","A","2008",0.853106,
"FRA","GFCF","TOT","AGRWTH","A","2009",-9.069762,
"FRA","GFCF","TOT","AGRWTH","A","2010",2.081216,
"FRA","GFCF","TOT","AGRWTH","A","2011",2.066052,
"FRA","GFCF","TOT","AGRWTH","A","2012",0.231322,
"FRA","GFCF","TOT","AGRWTH","A","2013",-0.805539,
"FRA","GFCF","TOT","AGRWTH","A","2014",0.032841,
"FRA","GFCF","TOT","AGRWTH","A","2015",1.024148,
"FRA","GFCF","TOT","AGRWTH","A","2016",2.659973,
"FRA","GFCF","TOT","AGRWTH","A","2017",4.749405,
"FRA","GFCF","TOT","AGRWTH","A","2018",3.304048,
"FRA","GFCF","TOT","AGRWTH","A","2019",4.043699,"P"
"FRA","GFCF","TOT","AGRWTH","A","2020",-8.611658,"P"
"FRA","GFCF","TOT","AGRWTH","A","2021",11.607371,"P"
"FRA","GFCF","TOT","MLN_USD","A","1960",19028.114,
"FRA","GFCF","TOT","MLN_USD","A","1961",21344.599,
"FRA","GFCF","TOT","MLN_USD","A","1962",23165.31,
"FRA","GFCF","TOT","MLN_USD","A","1963",25638.163,
"FRA","GFCF","TOT","MLN_USD","A","1964",28828.154,
"FRA","GFCF","TOT","MLN_USD","A","1965",31613.588,
"FRA","GFCF","TOT","MLN_USD","A","1966",34881.35,
"FRA","GFCF","TOT","MLN_USD","A","1967",38197.059,
"FRA","GFCF","TOT","MLN_USD","A","1968",41450.53,
"FRA","GFCF","TOT","MLN_USD","A","1969",46565.383,
"FRA","GFCF","TOT","MLN_USD","A","1970",49233.644,
"FRA","GFCF","TOT","MLN_USD","A","1971",54937.779,
"FRA","GFCF","TOT","MLN_USD","A","1972",60168.844,
"FRA","GFCF","TOT","MLN_USD","A","1973",68136.191,
"FRA","GFCF","TOT","MLN_USD","A","1974",79220.122,
"FRA","GFCF","TOT","MLN_USD","A","1975",81187.236,
"FRA","GFCF","TOT","MLN_USD","A","1976",87861.825,
"FRA","GFCF","TOT","MLN_USD","A","1977",93099.96,
"FRA","GFCF","TOT","MLN_USD","A","1978",101704.724,
"FRA","GFCF","TOT","MLN_USD","A","1979",113709.99,
"FRA","GFCF","TOT","MLN_USD","A","1980",130431.072,
"FRA","GFCF","TOT","MLN_USD","A","1981",141288.717,
"FRA","GFCF","TOT","MLN_USD","A","1982",149447.05,
"FRA","GFCF","TOT","MLN_USD","A","1983",148404.628,
"FRA","GFCF","TOT","MLN_USD","A","1984",151488.415,
"FRA","GFCF","TOT","MLN_USD","A","1985",157969.158,
"FRA","GFCF","TOT","MLN_USD","A","1986",165269.288,
"FRA","GFCF","TOT","MLN_USD","A","1987",178842.868,
"FRA","GFCF","TOT","MLN_USD","A","1988",200712.25,
"FRA","GFCF","TOT","MLN_USD","A","1989",222891.143,
"FRA","GFCF","TOT","MLN_USD","A","1990",240233.119,
"FRA","GFCF","TOT","MLN_USD","A","1991",248768.5,
"FRA","GFCF","TOT","MLN_USD","A","1992",246266.242,
"FRA","GFCF","TOT","MLN_USD","A","1993",234923.801,
"FRA","GFCF","TOT","MLN_USD","A","1994",242246.175,
"FRA","GFCF","TOT","MLN_USD","A","1995",248214.663,
"FRA","GFCF","TOT","MLN_USD","A","1996",253394.867,
"FRA","GFCF","TOT","MLN_USD","A","1997",260357.686,
"FRA","GFCF","TOT","MLN_USD","A","1998",279792.961,
"FRA","GFCF","TOT","MLN_USD","A","1999",306005.638,
"FRA","GFCF","TOT","MLN_USD","A","2000",341915.924,
"FRA","GFCF","TOT","MLN_USD","A","2001",362870.275,
"FRA","GFCF","TOT","MLN_USD","A","2002",369392.743,
"FRA","GFCF","TOT","MLN_USD","A","2003",368868.067,
"FRA","GFCF","TOT","MLN_USD","A","2004",389313.02,
"FRA","GFCF","TOT","MLN_USD","A","2005",420010.505,
"FRA","GFCF","TOT","MLN_USD","A","2006",463762.99,
"FRA","GFCF","TOT","MLN_USD","A","2007",506383.269,
"FRA","GFCF","TOT","MLN_USD","A","2008",533095.16,
"FRA","GFCF","TOT","MLN_USD","A","2009",495175.947,
"FRA","GFCF","TOT","MLN_USD","A","2010",516090.163,
"FRA","GFCF","TOT","MLN_USD","A","2011",548594.285,
"FRA","GFCF","TOT","MLN_USD","A","2012",555614.947,
"FRA","GFCF","TOT","MLN_USD","A","2013",574967.302,
"FRA","GFCF","TOT","MLN_USD","A","2014",580848.486,
"FRA","GFCF","TOT","MLN_USD","A","2015",584456.816,
"FRA","GFCF","TOT","MLN_USD","A","2016",624813.308,
"FRA","GFCF","TOT","MLN_USD","A","2017",671053.458,
"FRA","GFCF","TOT","MLN_USD","A","2018",715481.782,
"FRA","GFCF","TOT","MLN_USD","A","2019",774768.739,"P"
"FRA","GFCF","TOT","MLN_USD","A","2020",727124.428,"P"
"FRA","GFCF","TOT","MLN_USD","A","2021",848907.942,"P"
"DEU","GFCF","TOT","AGRWTH","A","1971",5.974841,"E"
"DEU","GFCF","TOT","AGRWTH","A","1972",2.684753,"E"
"DEU","GFCF","TOT","AGRWTH","A","1973",0.454109,"E"
"DEU","GFCF","TOT","AGRWTH","A","1974",-8.643837,"E"
"DEU","GFCF","TOT","AGRWTH","A","1975",-4.498426,"E"
"DEU","GFCF","TOT","AGRWTH","A","1976",3.501336,"E"
"DEU","GFCF","TOT","AGRWTH","A","1977",4.490293,"E"
"DEU","GFCF","TOT","AGRWTH","A","1978",4.834496,"E"
"DEU","GFCF","TOT","AGRWTH","A","1979",6.204123,"E"
"DEU","GFCF","TOT","AGRWTH","A","1980",2.255836,"E"
"DEU","GFCF","TOT","AGRWTH","A","1981",-4.667174,"E"
"DEU","GFCF","TOT","AGRWTH","A","1982",-4.561264,"E"
"DEU","GFCF","TOT","AGRWTH","A","1983",2.999297,"E"
"DEU","GFCF","TOT","AGRWTH","A","1984",0.149682,"E"
"DEU","GFCF","TOT","AGRWTH","A","1985",0.679348,"E"
"DEU","GFCF","TOT","AGRWTH","A","1986",3.184887,"E"
"DEU","GFCF","TOT","AGRWTH","A","1987",2.079517,"E"
"DEU","GFCF","TOT","AGRWTH","A","1988",5.048044,"E"
"DEU","GFCF","TOT","AGRWTH","A","1989",7.23259,"E"
"DEU","GFCF","TOT","AGRWTH","A","1990",7.995906,"E"
"DEU","GFCF","TOT","AGRWTH","A","1991",5.318589,
"DEU","GFCF","TOT","AGRWTH","A","1992",4.468375,
"DEU","GFCF","TOT","AGRWTH","A","1993",-4.526065,
"DEU","GFCF","TOT","AGRWTH","A","1994",3.574089,
"DEU","GFCF","TOT","AGRWTH","A","1995",-0.191709,
"DEU","GFCF","TOT","AGRWTH","A","1996",-0.444179,
"DEU","GFCF","TOT","AGRWTH","A","1997",0.518511,
"DEU","GFCF","TOT","AGRWTH","A","1998",4.018715,
"DEU","GFCF","TOT","AGRWTH","A","1999",4.301695,
"DEU","GFCF","TOT","AGRWTH","A","2000",2.078727,
"DEU","GFCF","TOT","AGRWTH","A","2001",-2.610486,
"DEU","GFCF","TOT","AGRWTH","A","2002",-6.083862,
"DEU","GFCF","TOT","AGRWTH","A","2003",-1.622453,
"DEU","GFCF","TOT","AGRWTH","A","2004",-0.445409,
"DEU","GFCF","TOT","AGRWTH","A","2005",0.894801,
"DEU","GFCF","TOT","AGRWTH","A","2006",7.53835,
"DEU","GFCF","TOT","AGRWTH","A","2007",3.610833,
"DEU","GFCF","TOT","AGRWTH","A","2008",1.581155,
"DEU","GFCF","TOT","AGRWTH","A","2009",-9.45574,
"DEU","GFCF","TOT","AGRWTH","A","2010",5.274238,
"DEU","GFCF","TOT","AGRWTH","A","2011",7.387247,
"DEU","GFCF","TOT","AGRWTH","A","2012",-0.227578,
"DEU","GFCF","TOT","AGRWTH","A","2013",-1.296008,
"DEU","GFCF","TOT","AGRWTH","A","2014",3.245798,
"DEU","GFCF","TOT","AGRWTH","A","2015",1.73975,
"DEU","GFCF","TOT","AGRWTH","A","2016",3.81,
"DEU","GFCF","TOT","AGRWTH","A","2017",2.620172,
"DEU","GFCF","TOT","AGRWTH","A","2018",3.388717,"P"
"DEU","GFCF","TOT","AGRWTH","A","2019",1.83403,"P"
"DEU","GFCF","TOT","AGRWTH","A","2020",-2.220043,"P"
"DEU","GFCF","TOT","AGRWTH","A","2021",1.130665,"P"
"DEU","GFCF","TOT","MLN_USD","A","1970",92093.881,"E"
"DEU","GFCF","TOT","MLN_USD","A","1971",102167.716,"E"
"DEU","GFCF","TOT","MLN_USD","A","1972",108714.068,"E"
